App,Test,Name,PO?,Group,Lab,Exp,Time,LOC,PO Time,# Test Cases Implemented,% over all,Total Time,Total Time h,Time 1x,Time 10x,Time 10000x
ExpressCart,ExpressCart4,student_31,PO-Yes,A-ExpressCartPO,first-day,phd,"2884,000","6,000","4978,000","5,000","33,333","10429,000","2,897","3879,600","2983,560","2884,100"
ExpressCart,ExpressCart4,student_33,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","22,000","8139,000","3,000","20,000","11876,000","3,299","0,000","0,000","0,000"
ExpressCart,ExpressCart4,student_35,PO-Yes,A-ExpressCartPO,first-day,phd,"1341,000","23,000","5315,000","14,000","93,333","10500,000","2,917","1720,643","1378,964","1341,038"
ExpressCart,ExpressCart4,student_2,PO-No,B-ExpressCart,first-day,msc-x,"3030,000","20,000","0,000","5,000","33,333","8836,000","2,454","3030,000","3030,000","3030,000"
ExpressCart,ExpressCart4,student_3,PO-No,B-ExpressCart,first-day,msc-x,"3228,000","59,000","0,000","4,000","26,667","3904,000","1,084","3228,000","3228,000","3228,000"
ExpressCart,ExpressCart4,student_6,PO-No,D-ExpressCart,second-day,msc-x,"1758,000","10,000","0,000","4,000","26,667","3002,000","0,834","1758,000","1758,000","1758,000"
ExpressCart,ExpressCart4,student_12,PO-No,D-ExpressCart,second-day,msc-y,"0,000","6,000","0,000","3,000","20,000","1523,000","0,423","0,000","0,000","0,000"
ExpressCart,ExpressCart4,student_14,PO-No,B-ExpressCart,first-day,msc-y,"500,000","29,000","0,000","12,000","80,000","6830,000","1,897","500,000","500,000","500,000"
ExpressCart,ExpressCart4,student_16,PO-No,B-ExpressCart,first-day,msc-y,"0,000","49,000","0,000","6,000","40,000","3383,000","0,940","0,000","0,000","0,000"
ExpressCart,ExpressCart4,student_18,PO-No,B-ExpressCart,first-day,msc-y,"5066,000","40,000","0,000","6,000","40,000","8630,000","2,397","5066,000","5066,000","5066,000"
ExpressCart,ExpressCart4,student_20,PO-No,B-ExpressCart,first-day,phd,"3367,000","39,000","0,000","7,000","46,667","6212,000","1,726","3367,000","3367,000","3367,000"
ExpressCart,ExpressCart4,student_21,PO-No,D-ExpressCart,second-day,phd,"4086,000","15,000","0,000","5,000","33,333","8072,000","2,242","4086,000","4086,000","4086,000"
ExpressCart,ExpressCart4,student_24,PO-No,B-ExpressCart,first-day,phd,"2425,000","29,000","0,000","10,000","66,667","7192,000","1,998","2425,000","2425,000","2425,000"
ExpressCart,ExpressCart4,student_25,PO-No,B-ExpressCart,first-day,phd,"3466,000","33,000","0,000","13,000","86,667","9874,000","2,743","3466,000","3466,000","3466,000"
ExpressCart,ExpressCart4,student_26,PO-No,B-ExpressCart,first-day,phd,"4928,000","11,000","0,000","4,000","26,667","9036,000","2,510","4928,000","4928,000","4928,000"
ExpressCart,ExpressCart4,student_29,PO-No,D-ExpressCart,second-day,phd,"2331,000","40,000","0,000","6,000","40,000","7883,000","2,190","2331,000","2331,000","2331,000"
ExpressCart,ExpressCart4,student_30,PO-No,B-ExpressCart,first-day,phd,"1885,000","11,000","0,000","15,000","100,000","6799,000","1,889","1885,000","1885,000","1885,000"
ExpressCart,ExpressCart4,student_32,PO-No,D-ExpressCart,second-day,phd,"3407,000","14,000","0,000","10,000","66,667","9081,000","2,523","3407,000","3407,000","3407,000"
ExpressCart,ExpressCart4,student_34,PO-No,B-ExpressCart,first-day,phd,"0,000","17,000","0,000","13,000","86,667","3403,000","0,945","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_0,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","2358,000","4,000","26,667","3013,000","0,837","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_1,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","3270,000","3,000","20,000","4727,000","1,313","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_4,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","41,000","4567,000","3,000","20,000","5980,000","1,661","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_5,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","40,000","4335,000","3,000","20,000","5227,000","1,452","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_7,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","6185,000","3,000","20,000","7195,000","1,999","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_8,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","3836,000","4,000","26,667","5784,000","1,607","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_9,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","6332,000","6,000","40,000","8706,000","2,418","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_10,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5204,000","3,000","20,000","8519,000","2,366","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_11,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","5226,000","4,000","26,667","11261,000","3,128","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_13,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5727,000","4,000","26,667","10293,000","2,859","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_15,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","2195,000","3,000","20,000","3806,000","1,057","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_17,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5253,000","4,000","26,667","7940,000","2,206","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_19,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","48,000","6287,000","3,000","20,000","9459,000","2,628","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_22,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","0,000","2152,000","3,000","20,000","4557,000","1,266","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_23,PO-Yes,C-ExpressCartPO,second-day,phd,"1184,000","25,000","9317,000","8,000","53,333","11766,000","3,268","2348,625","1300,463","1184,116"
ExpressCart,ExpressCart5,student_27,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","5191,000","4,000","26,667","12067,000","3,352","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_28,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","53,000","8006,000","4,000","26,667","10985,000","3,051","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_31,PO-Yes,A-ExpressCartPO,first-day,phd,"1039,000","12,000","4978,000","5,000","33,333","10429,000","2,897","2034,600","1138,560","1039,100"
ExpressCart,ExpressCart5,student_33,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","44,000","8139,000","3,000","20,000","11876,000","3,299","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_35,PO-Yes,A-ExpressCartPO,first-day,phd,"1056,000","0,000","5315,000","14,000","93,333","10500,000","2,917","1435,643","1093,964","1056,038"
ExpressCart,ExpressCart5,student_2,PO-No,B-ExpressCart,first-day,msc-x,"3168,000","0,000","0,000","5,000","33,333","8836,000","2,454","3168,000","3168,000","3168,000"
ExpressCart,ExpressCart5,student_3,PO-No,B-ExpressCart,first-day,msc-x,"0,000","96,000","0,000","4,000","26,667","3904,000","1,084","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_6,PO-No,D-ExpressCart,second-day,msc-x,"0,000","19,000","0,000","4,000","26,667","3002,000","0,834","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_12,PO-No,D-ExpressCart,second-day,msc-y,"0,000","11,000","0,000","3,000","20,000","1523,000","0,423","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_14,PO-No,B-ExpressCart,first-day,msc-y,"3869,000","46,000","0,000","12,000","80,000","6830,000","1,897","3869,000","3869,000","3869,000"
ExpressCart,ExpressCart5,student_16,PO-No,B-ExpressCart,first-day,msc-y,"0,000","90,000","0,000","6,000","40,000","3383,000","0,940","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_18,PO-No,B-ExpressCart,first-day,msc-y,"1829,000","0,000","0,000","6,000","40,000","8630,000","2,397","1829,000","1829,000","1829,000"
ExpressCart,ExpressCart5,student_20,PO-No,B-ExpressCart,first-day,phd,"0,000","0,000","0,000","7,000","46,667","6212,000","1,726","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_21,PO-No,D-ExpressCart,second-day,phd,"1486,000","0,000","0,000","5,000","33,333","8072,000","2,242","1486,000","1486,000","1486,000"
ExpressCart,ExpressCart5,student_24,PO-No,B-ExpressCart,first-day,phd,"708,000","59,000","0,000","10,000","66,667","7192,000","1,998","708,000","708,000","708,000"
ExpressCart,ExpressCart5,student_25,PO-No,B-ExpressCart,first-day,phd,"1763,000","59,000","0,000","13,000","86,667","9874,000","2,743","1763,000","1763,000","1763,000"
ExpressCart,ExpressCart5,student_26,PO-No,B-ExpressCart,first-day,phd,"0,000","20,000","0,000","4,000","26,667","9036,000","2,510","0,000","0,000","0,000"
ExpressCart,ExpressCart5,student_29,PO-No,D-ExpressCart,second-day,phd,"3617,000","82,000","0,000","6,000","40,000","7883,000","2,190","3617,000","3617,000","3617,000"
ExpressCart,ExpressCart5,student_30,PO-No,B-ExpressCart,first-day,phd,"1019,000","0,000","0,000","15,000","100,000","6799,000","1,889","1019,000","1019,000","1019,000"
ExpressCart,ExpressCart5,student_32,PO-No,D-ExpressCart,second-day,phd,"2939,000","25,000","0,000","10,000","66,667","9081,000","2,523","2939,000","2939,000","2939,000"
ExpressCart,ExpressCart5,student_34,PO-No,B-ExpressCart,first-day,phd,"0,000","26,000","0,000","13,000","86,667","3403,000","0,945","0,000","0,000","0,000"
ExpressCart,ExpressCart6,student_0,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","2358,000","4,000","26,667","3013,000","0,837","0,000","0,000","0,000"
ExpressCart,ExpressCart6,student_1,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","3270,000","3,000","20,000","4727,000","1,313","0,000","0,000","0,000"
ExpressCart,ExpressCart6,student_4,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","4567,000","3,000","20,000","5980,000","1,661","0,000","0,000","0,000"
ExpressCart,ExpressCart6,student_5,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","4335,000","3,000","20,000","5227,000","1,452","0,000","0,000","0,000"
